"Date","ModernName","Time","n","Observer"
2012-04-24,"yellow rumped warbler","8H 17M 0S",1,"MF"
2012-04-25,"american coot","8H 39M 0S",5,"MF"
2012-04-25,"american robin","8H 39M 0S",1,"MF"
2012-04-25,"black crowned night heron","8H 39M 0S",172,"MF"
2012-04-25,"canada goose","8H 39M 0S",30,"MF"
2012-04-25,"caspian tern","8H 39M 0S",1,"MF"
2012-04-25,"european starling","8H 39M 0S",4,"MF"
2012-04-25,"mallard","8H 39M 0S",13,"MF"
2012-04-25,"pied billed grebe","8H 39M 0S",1,"MF"
2012-04-25,"red winged blackbird","8H 39M 0S",3,"MF"
2012-04-25,"ring billed gull","8H 39M 0S",5,"MF"
2012-04-25,"song sparrow","8H 39M 0S",2,"MF"
2012-04-25,"white throated sparrow","8H 39M 0S",1,"MF"
2012-04-25,"wood duck","8H 39M 0S",1,"MF"
2012-04-26,"american coot","8H 20M 0S",5,"MF"
2012-04-26,"american crow","8H 20M 0S",2,"MF"
2012-04-26,"american robin","8H 20M 0S",1,"MF"
2012-04-26,"black crowned night heron","8H 20M 0S",206,"MF"
2012-04-26,"blue winged teal","8H 20M 0S",1,"MF"
2012-04-26,"canada goose","8H 20M 0S",32,"MF"
2012-04-26,"common grackle","8H 20M 0S",3,"MF"
2012-04-26,"house sparrow","8H 20M 0S",5,"MF"
2012-04-26,"mallard","8H 20M 0S",15,"MF"
2012-04-26,"pied billed grebe","8H 20M 0S",1,"MF"
2012-04-26,"red winged blackbird","8H 20M 0S",6,"MF"
2012-04-26,"white throated sparrow","8H 20M 0S",2,"MF"
2012-04-26,"wood duck","8H 20M 0S",2,"MF"
2012-04-27,"american coot","8H 34M 0S",5,"MF"
2012-04-27,"american crow","8H 34M 0S",1,"MF"
2012-04-27,"american goldfinch","8H 34M 0S",1,"MF"
2012-04-27,"american robin","8H 34M 0S",3,"MF"
2012-04-27,"black capped chickadee","8H 34M 0S",1,"MF"
2012-04-27,"black crowned night heron","8H 34M 0S",174,"MF"
2012-04-27,"canada goose","8H 34M 0S",19,"MF"
2012-04-27,"caspian tern","8H 34M 0S",1,"MF"
2012-04-27,"common grackle","8H 34M 0S",8,"MF"
2012-04-27,"double crested cormorant","8H 34M 0S",1,"MF"
2012-04-27,"european starling","8H 34M 0S",13,"MF"
2012-04-27,"field sparrow","8H 34M 0S",1,"MF"
2012-04-27,"green heron","8H 34M 0S",1,"MF"
2012-04-27,"house sparrow","8H 34M 0S",10,"MF"
2012-04-27,"mallard","8H 34M 0S",21,"MF"
2012-04-27,"marsh wren","8H 34M 0S",1,"MF"
2012-04-27,"northern rough winged swallow","8H 34M 0S",3,"MF"
2012-04-27,"pied billed grebe","8H 34M 0S",2,"MF"
2012-04-27,"red winged blackbird","8H 34M 0S",9,"MF"
2012-04-27,"song sparrow","8H 34M 0S",2,"MF"
2012-04-27,"white throated sparrow","8H 34M 0S",3,"MF"
2012-04-27,"wood duck","8H 34M 0S",2,"MF"
2012-04-30,"american coot","8H 25M 0S",5,"MF"
2012-04-30,"american robin","8H 25M 0S",2,"MF"
2012-04-30,"black crowned night heron","8H 25M 0S",230,"MF"
2012-04-30,"canada goose","8H 25M 0S",34,"MF"
2012-04-30,"common grackle","8H 25M 0S",2,"MF"
2012-04-30,"house sparrow","8H 25M 0S",9,"MF"
2012-04-30,"mallard","8H 25M 0S",28,"MF"
2012-04-30,"red winged blackbird","8H 25M 0S",5,"MF"
2012-04-30,"ring billed gull","8H 25M 0S",1,"MF"
2012-04-30,"white crowned sparrow","8H 25M 0S",2,"MF"
2012-04-30,"white throated sparrow","8H 25M 0S",1,"MF"
2012-04-30,"wood duck","8H 25M 0S",2,"MF"
2012-05-01,"american coot","8H 37M 0S",3,"MF"
2012-05-01,"american robin","8H 37M 0S",1,"MF"
2012-05-01,"belted kingfisher","8H 37M 0S",1,"MF"
2012-05-01,"black crowned night heron","8H 37M 0S",240,"MF"
2012-05-01,"canada goose","8H 37M 0S",31,"MF"
2012-05-01,"common grackle","8H 37M 0S",3,"MF"
2012-05-01,"european starling","8H 37M 0S",10,"MF"
2012-05-01,"green heron","8H 37M 0S",1,"MF"
2012-05-01,"house sparrow","8H 37M 0S",4,"MF"
2012-05-01,"mallard","8H 37M 0S",28,"MF"
2012-05-01,"red winged blackbird","8H 37M 0S",7,"MF"
2012-05-01,"ring billed gull","8H 37M 0S",3,"MF"
2012-05-01,"song sparrow","8H 37M 0S",1,"MF"
2012-05-01,"sora","8H 37M 0S",1,"MF"
2012-05-01,"wood duck","8H 37M 0S",3,"MF"
2012-05-02,"black crowned night heron","8H 30M 0S",268,"MF"
2012-05-03,"american coot","8H 33M 0S",2,"MF"
2012-05-03,"american crow","8H 33M 0S",1,"MF"
2012-05-03,"american robin","8H 33M 0S",1,"MF"
2012-05-03,"black crowned night heron","8H 33M 0S",255,"MF"
2012-05-03,"canada goose","8H 33M 0S",39,"MF"
2012-05-03,"common grackle","8H 33M 0S",1,"MF"
2012-05-03,"european starling","8H 33M 0S",21,"MF"
2012-05-03,"green heron","8H 33M 0S",2,"MF"
2012-05-03,"mallard","8H 33M 0S",11,"MF"
2012-05-03,"red winged blackbird","8H 33M 0S",2,"MF"
2012-05-03,"song sparrow","8H 33M 0S",1,"MF"
2012-05-03,"wood duck","8H 33M 0S",5,"MF"
2012-05-04,"american coot","8H 30M 0S",6,"MF"
2012-05-04,"american robin","8H 30M 0S",2,"MF"
2012-05-04,"american tree sparrow","8H 30M 0S",8,"MF"
2012-05-04,"barn swallow","8H 30M 0S",2,"MF"
2012-05-04,"black crowned night heron","8H 30M 0S",263,"MF"
2012-05-04,"canada goose","8H 30M 0S",21,"MF"
2012-05-04,"caspian tern","8H 30M 0S",2,"MF"
2012-05-04,"downy woodpecker","8H 30M 0S",2,"MF"
2012-05-04,"european starling","8H 30M 0S",1,"MF"
2012-05-04,"green heron","8H 30M 0S",2,"MF"
2012-05-04,"house sparrow","8H 30M 0S",4,"MF"
2012-05-04,"mallard","8H 30M 0S",13,"MF"
2012-05-04,"northern flicker","8H 30M 0S",2,"MF"
2012-05-04,"palm warbler","8H 30M 0S",2,"MF"
2012-05-04,"pine warbler","8H 30M 0S",1,"MF"
2012-05-04,"red winged blackbird","8H 30M 0S",8,"MF"
2012-05-04,"song sparrow","8H 30M 0S",1,"MF"
2012-05-04,"sora","8H 30M 0S",1,"MF"
2012-05-04,"white crowned sparrow","8H 30M 0S",1,"MF"
2012-05-04,"wood duck","8H 30M 0S",6,"MF"
2012-05-04,"yellow rumped warbler","8H 30M 0S",11,"MF"
2012-05-07,"american coot","8H 30M 0S",2,"MF"
2012-05-07,"american crow","8H 30M 0S",9,"MF"
2012-05-07,"american goldfinch","8H 30M 0S",6,"MF"
2012-05-07,"american robin","8H 30M 0S",25,"MF"
2012-05-07,"american tree sparrow","8H 30M 0S",3,"MF"
2012-05-07,"barn swallow","8H 30M 0S",5,"MF"
2012-05-07,"black capped chickadee","8H 30M 0S",3,"MF"
2012-05-07,"blue gray gnatcatcher","8H 30M 0S",1,"MF"
2012-05-07,"canada goose","8H 30M 0S",153,"MF"
2012-05-07,"caspian tern","8H 30M 0S",4,"MF"
2012-05-07,"common grackle","8H 30M 0S",78,"MF"
2012-05-07,"common yellowthroat","8H 30M 0S",4,"MF"
2012-05-07,"domestic goose","8H 30M 0S",4,"MF"
2012-05-07,"downy woodpecker","8H 30M 0S",1,"MF"
2012-05-07,"european starling","8H 30M 0S",42,"MF"
2012-05-07,"gray catbird","8H 30M 0S",8,"MF"
2012-05-07,"green heron","8H 30M 0S",1,"MF"
2012-05-07,"house finch","8H 30M 0S",4,"MF"
2012-05-07,"house sparrow","8H 30M 0S",134,"MF"
2012-05-07,"indigo bunting","8H 30M 0S",1,"MF"
2012-05-07,"magnolia warbler","8H 30M 0S",1,"MF"
2012-05-07,"mallard","8H 30M 0S",84,"MF"
2012-05-07,"mourning dove","8H 30M 0S",2,"MF"
2012-05-07,"northern cardinal","8H 30M 0S",1,"MF"
2012-05-07,"northern flicker","8H 30M 0S",2,"MF"
2012-05-07,"northern rough winged swallow","8H 30M 0S",2,"MF"
2012-05-07,"ovenbird","8H 30M 0S",1,"MF"
2012-05-07,"palm warbler","8H 30M 0S",11,"MF"
2012-05-07,"pine warbler","8H 30M 0S",3,"MF"
2012-05-07,"red winged blackbird","8H 30M 0S",29,"MF"
2012-05-07,"ring billed gull","8H 30M 0S",52,"MF"
2012-05-07,"rock pigeon","8H 30M 0S",111,"MF"
2012-05-07,"savannah sparrow","8H 30M 0S",1,"MF"
2012-05-07,"song sparrow","8H 30M 0S",3,"MF"
2012-05-07,"white crowned sparrow","8H 30M 0S",18,"MF"
2012-05-07,"white throated sparrow","8H 30M 0S",5,"MF"
2012-05-07,"wood duck","8H 30M 0S",19,"MF"
2012-05-07,"yellow rumped warbler","8H 30M 0S",14,"MF"
2012-05-08,"american coot","8H 33M 0S",3,"MF"
2012-05-08,"american crow","8H 33M 0S",18,"MF"
2012-05-08,"american goldfinch","8H 33M 0S",4,"MF"
2012-05-08,"american redstart","8H 33M 0S",1,"MF"
2012-05-08,"american robin","8H 33M 0S",32,"MF"
2012-05-08,"american tree sparrow","8H 33M 0S",13,"MF"
2012-05-08,"american woodcock","8H 33M 0S",1,"MF"
2012-05-08,"black and white warbler","8H 33M 0S",1,"MF"
2012-05-08,"black crowned night heron","8H 33M 0S",5,"MF"
2012-05-08,"blue gray gnatcatcher","8H 33M 0S",1,"MF"
2012-05-08,"blue jay","8H 33M 0S",4,"MF"
2012-05-08,"canada goose","8H 33M 0S",140,"MF"
2012-05-08,"cape may warbler","8H 33M 0S",1,"MF"
2012-05-08,"caspian tern","8H 33M 0S",4,"MF"
2012-05-08,"cedar waxwing","8H 33M 0S",2,"MF"
2012-05-08,"common grackle","8H 33M 0S",69,"MF"
2012-05-08,"common yellowthroat","8H 33M 0S",2,"MF"
2012-05-08,"cooper's hawk","8H 33M 0S",1,"MF"
2012-05-08,"domestic goose","8H 33M 0S",2,"MF"
2012-05-08,"downy woodpecker","8H 33M 0S",1,"MF"
2012-05-08,"eastern wood pewee","8H 33M 0S",2,"MF"
2012-05-08,"european starling","8H 33M 0S",174,"MF"
2012-05-08,"field sparrow","8H 33M 0S",1,"MF"
2012-05-08,"gray catbird","8H 33M 0S",4,"MF"
2012-05-08,"green heron","8H 33M 0S",3,"MF"
2012-05-08,"hermit thrush","8H 33M 0S",1,"MF"
2012-05-08,"house sparrow","8H 33M 0S",108,"MF"
2012-05-08,"magnolia warbler","8H 33M 0S",2,"MF"
2012-05-08,"mallard","8H 33M 0S",142,"MF"
2012-05-08,"northern flicker","8H 33M 0S",1,"MF"
2012-05-08,"northern rough winged swallow","8H 33M 0S",4,"MF"
2012-05-08,"orange crowned warbler","8H 33M 0S",1,"MF"
2012-05-08,"ovenbird","8H 33M 0S",1,"MF"
2012-05-08,"palm warbler","8H 33M 0S",12,"MF"
2012-05-08,"red winged blackbird","8H 33M 0S",36,"MF"
2012-05-08,"ring billed gull","8H 33M 0S",48,"MF"
2012-05-08,"rock pigeon","8H 33M 0S",59,"MF"
2012-05-08,"ruby throated hummingbird","8H 33M 0S",1,"MF"
2012-05-08,"song sparrow","8H 33M 0S",6,"MF"
2012-05-08,"warbling vireo","8H 33M 0S",5,"MF"
2012-05-08,"white crowned sparrow","8H 33M 0S",18,"MF"
2012-05-08,"white throated sparrow","8H 33M 0S",5,"MF"
2012-05-08,"wood duck","8H 33M 0S",46,"MF"
2012-05-08,"yellow rumped warbler","8H 33M 0S",6,"MF"
2012-05-09,"american coot","8H 46M 0S",2,"MF"
2012-05-09,"american crow","8H 46M 0S",13,"MF"
2012-05-09,"american kestrel","8H 46M 0S",1,"MF"
2012-05-09,"american redstart","8H 46M 0S",3,"MF"
2012-05-09,"american robin","8H 46M 0S",29,"MF"
2012-05-09,"american tree sparrow","8H 46M 0S",3,"MF"
2012-05-09,"barn swallow","8H 46M 0S",14,"MF"
2012-05-09,"black and white warbler","8H 46M 0S",2,"MF"
2012-05-09,"black capped chickadee","8H 46M 0S",1,"MF"
2012-05-09,"blue winged teal","8H 46M 0S",2,"MF"
2012-05-09,"brown thrasher","8H 46M 0S",1,"MF"
2012-05-09,"canada goose","8H 46M 0S",143,"MF"
2012-05-09,"caspian tern","8H 46M 0S",2,"MF"
2012-05-09,"chestnut sided warbler","8H 46M 0S",1,"MF"
2012-05-09,"chimney swift","8H 46M 0S",5,"MF"
2012-05-09,"common grackle","8H 46M 0S",78,"MF"
2012-05-09,"common yellowthroat","8H 46M 0S",3,"MF"
2012-05-09,"domestic goose","8H 46M 0S",4,"MF"
2012-05-09,"european starling","8H 46M 0S",133,"MF"
2012-05-09,"gray catbird","8H 46M 0S",6,"MF"
2012-05-09,"hermit thrush","8H 46M 0S",4,"MF"
2012-05-09,"house finch","8H 46M 0S",2,"MF"
2012-05-09,"house sparrow","8H 46M 0S",163,"MF"
2012-05-09,"magnolia warbler","8H 46M 0S",2,"MF"
2012-05-09,"mallard","8H 46M 0S",119,"MF"
2012-05-09,"mourning dove","8H 46M 0S",3,"MF"
2012-05-09,"northern cardinal","8H 46M 0S",3,"MF"
2012-05-09,"northern flicker","8H 46M 0S",1,"MF"
2012-05-09,"northern rough winged swallow","8H 46M 0S",3,"MF"
2012-05-09,"palm warbler","8H 46M 0S",19,"MF"
2012-05-09,"red winged blackbird","8H 46M 0S",40,"MF"
2012-05-09,"ring billed gull","8H 46M 0S",93,"MF"
2012-05-09,"rock pigeon","8H 46M 0S",79,"MF"
2012-05-09,"song sparrow","8H 46M 0S",2,"MF"
2012-05-09,"warbling vireo","8H 46M 0S",5,"MF"
2012-05-09,"white crowned sparrow","8H 46M 0S",7,"MF"
2012-05-09,"white throated sparrow","8H 46M 0S",2,"MF"
2012-05-09,"wood duck","8H 46M 0S",41,"MF"
2012-05-09,"yellow rumped warbler","8H 46M 0S",18,"MF"
2012-05-10,"american coot","8H 27M 0S",2,"MF"
2012-05-10,"american crow","8H 27M 0S",18,"MF"
2012-05-10,"american goldfinch","8H 27M 0S",10,"MF"
2012-05-10,"american robin","8H 27M 0S",18,"MF"
2012-05-10,"american tree sparrow","8H 27M 0S",3,"MF"
2012-05-10,"barn swallow","8H 27M 0S",5,"MF"
2012-05-10,"black and white warbler","8H 27M 0S",2,"MF"
2012-05-10,"black capped chickadee","8H 27M 0S",1,"MF"
2012-05-10,"black crowned night heron","8H 27M 0S",13,"MF"
2012-05-10,"blue gray gnatcatcher","8H 27M 0S",2,"MF"
2012-05-10,"brown creeper","8H 27M 0S",1,"MF"
2012-05-10,"brown headed cowbird","8H 27M 0S",2,"MF"
2012-05-10,"canada goose","8H 27M 0S",156,"MF"
2012-05-10,"cape may warbler","8H 27M 0S",1,"MF"
2012-05-10,"caspian tern","8H 27M 0S",3,"MF"
2012-05-10,"chestnut sided warbler","8H 27M 0S",1,"MF"
2012-05-10,"clay colored sparrow","8H 27M 0S",1,"MF"
2012-05-10,"common grackle","8H 27M 0S",115,"MF"
2012-05-10,"common yellowthroat","8H 27M 0S",6,"MF"
2012-05-10,"domestic goose","8H 27M 0S",2,"MF"
2012-05-10,"downy woodpecker","8H 27M 0S",1,"MF"
2012-05-10,"european starling","8H 27M 0S",139,"MF"
2012-05-10,"field sparrow","8H 27M 0S",1,"MF"
2012-05-10,"gray catbird","8H 27M 0S",2,"MF"
2012-05-10,"green heron","8H 27M 0S",5,"MF"
2012-05-10,"hermit thrush","8H 27M 0S",1,"MF"
2012-05-10,"house finch","8H 27M 0S",1,"MF"
2012-05-10,"house sparrow","8H 27M 0S",240,"MF"
2012-05-10,"indigo bunting","8H 27M 0S",2,"MF"
2012-05-10,"magnolia warbler","8H 27M 0S",3,"MF"
2012-05-10,"mallard","8H 27M 0S",123,"MF"
2012-05-10,"mourning dove","8H 27M 0S",1,"MF"
2012-05-10,"northern cardinal","8H 27M 0S",5,"MF"
2012-05-10,"northern flicker","8H 27M 0S",2,"MF"
2012-05-10,"northern rough winged swallow","8H 27M 0S",5,"MF"
2012-05-10,"orange crowned warbler","8H 27M 0S",1,"MF"
2012-05-10,"ovenbird","8H 27M 0S",3,"MF"
2012-05-10,"palm warbler","8H 27M 0S",13,"MF"
2012-05-10,"red winged blackbird","8H 27M 0S",33,"MF"
2012-05-10,"ring billed gull","8H 27M 0S",70,"MF"
2012-05-10,"rock pigeon","8H 27M 0S",155,"MF"
2012-05-10,"song sparrow","8H 27M 0S",6,"MF"
2012-05-10,"warbling vireo","8H 27M 0S",3,"MF"
2012-05-10,"white crowned sparrow","8H 27M 0S",8,"MF"
2012-05-10,"white throated sparrow","8H 27M 0S",6,"MF"
2012-05-10,"wood duck","8H 27M 0S",27,"MF"
2012-05-10,"yellow bellied flycatcher","8H 27M 0S",1,"MF"
2012-05-10,"yellow rumped warbler","8H 27M 0S",19,"MF"
2012-05-10,"yellow warbler","8H 27M 0S",1,"MF"
2012-05-11,"american crow","8H 10M 0S",9,"MF"
2012-05-11,"american goldfinch","8H 10M 0S",3,"MF"
2012-05-11,"american redstart","8H 10M 0S",2,"MF"
2012-05-11,"american robin","8H 10M 0S",17,"MF"
2012-05-11,"barn swallow","8H 10M 0S",7,"MF"
2012-05-11,"belted kingfisher","8H 10M 0S",1,"MF"
2012-05-11,"black capped chickadee","8H 10M 0S",3,"MF"
2012-05-11,"black crowned night heron","8H 10M 0S",258,"MF"
2012-05-11,"blue winged teal","8H 10M 0S",1,"MF"
2012-05-11,"canada goose","8H 10M 0S",140,"MF"
2012-05-11,"caspian tern","8H 10M 0S",2,"MF"
2012-05-11,"common grackle","8H 10M 0S",70,"MF"
2012-05-11,"common yellowthroat","8H 10M 0S",6,"MF"
2012-05-11,"downy woodpecker","8H 10M 0S",1,"MF"
2012-05-11,"european starling","8H 10M 0S",109,"MF"
2012-05-11,"gray catbird","8H 10M 0S",3,"MF"
2012-05-11,"green heron","8H 10M 0S",2,"MF"
2012-05-11,"hermit thrush","8H 10M 0S",2,"MF"
2012-05-11,"house sparrow","8H 10M 0S",99,"MF"
2012-05-11,"mallard","8H 10M 0S",96,"MF"
2012-05-11,"mourning dove","8H 10M 0S",1,"MF"
2012-05-11,"northern cardinal","8H 10M 0S",2,"MF"
2012-05-11,"northern flicker","8H 10M 0S",2,"MF"
2012-05-11,"northern rough winged swallow","8H 10M 0S",4,"MF"
2012-05-11,"palm warbler","8H 10M 0S",3,"MF"
2012-05-11,"red winged blackbird","8H 10M 0S",34,"MF"
2012-05-11,"ring billed gull","8H 10M 0S",35,"MF"
2012-05-11,"rock pigeon","8H 10M 0S",28,"MF"
2012-05-11,"song sparrow","8H 10M 0S",2,"MF"
2012-05-11,"warbling vireo","8H 10M 0S",5,"MF"
2012-05-11,"white crowned sparrow","8H 10M 0S",6,"MF"
2012-05-11,"wood duck","8H 10M 0S",18,"MF"
2012-05-11,"yellow rumped warbler","8H 10M 0S",9,"MF"
2012-05-11,"yellow warbler","8H 10M 0S",1,"MF"
2012-05-12,"american crow","9H 35M 0S",8,"MF"
2012-05-12,"american goldfinch","9H 35M 0S",4,"MF"
2012-05-12,"american redstart","9H 35M 0S",3,"MF"
2012-05-12,"american robin","9H 35M 0S",24,"MF"
2012-05-12,"american tree sparrow","9H 35M 0S",2,"MF"
2012-05-12,"barn swallow","9H 35M 0S",12,"MF"
2012-05-12,"belted kingfisher","9H 35M 0S",2,"MF"
2012-05-12,"black capped chickadee","9H 35M 0S",4,"MF"
2012-05-12,"black crowned night heron","9H 35M 0S",217,"MF"
2012-05-12,"blackpoll warbler","9H 35M 0S",2,"MF"
2012-05-12,"blue winged teal","9H 35M 0S",1,"MF"
2012-05-12,"canada goose","9H 35M 0S",149,"MF"
2012-05-12,"caspian tern","9H 35M 0S",4,"MF"
2012-05-12,"chipping sparrow","9H 35M 0S",1,"MF"
2012-05-12,"common grackle","9H 35M 0S",86,"MF"
2012-05-12,"common yellowthroat","9H 35M 0S",3,"MF"
2012-05-12,"cooper's hawk","9H 35M 0S",1,"MF"
2012-05-12,"domestic goose","9H 35M 0S",4,"MF"
2012-05-12,"downy woodpecker","9H 35M 0S",1,"MF"
2012-05-12,"european starling","9H 35M 0S",87,"MF"
2012-05-12,"fox sparrow","9H 35M 0S",1,"MF"
2012-05-12,"gray catbird","9H 35M 0S",1,"MF"
2012-05-12,"green heron","9H 35M 0S",5,"MF"
2012-05-12,"hermit thrush","9H 35M 0S",12,"MF"
2012-05-12,"house finch","9H 35M 0S",4,"MF"
2012-05-12,"house sparrow","9H 35M 0S",120,"MF"
2012-05-12,"indigo bunting","9H 35M 0S",3,"MF"
2012-05-12,"magnolia warbler","9H 35M 0S",3,"MF"
2012-05-12,"mallard","9H 35M 0S",136,"MF"
2012-05-12,"mourning dove","9H 35M 0S",1,"MF"
2012-05-12,"northern cardinal","9H 35M 0S",5,"MF"
2012-05-12,"northern rough winged swallow","9H 35M 0S",16,"MF"
2012-05-12,"northern waterthrush","9H 35M 0S",5,"MF"
2012-05-12,"palm warbler","9H 35M 0S",8,"MF"
2012-05-12,"red winged blackbird","9H 35M 0S",27,"MF"
2012-05-12,"ring billed gull","9H 35M 0S",96,"MF"
2012-05-12,"rock pigeon","9H 35M 0S",82,"MF"
2012-05-12,"rose breasted grosbeak","9H 35M 0S",2,"MF"
2012-05-12,"scarlet tanager","9H 35M 0S",1,"MF"
2012-05-12,"song sparrow","9H 35M 0S",4,"MF"
2012-05-12,"spotted sandpiper","9H 35M 0S",2,"MF"
2012-05-12,"white crowned sparrow","9H 35M 0S",10,"MF"
2012-05-12,"wood duck","9H 35M 0S",47,"MF"
2012-05-12,"yellow rumped warbler","9H 35M 0S",8,"MF"
2012-05-12,"yellow warbler","9H 35M 0S",3,"MF"
2012-05-13,"american crow","9H 8M 0S",7,"MF"
2012-05-13,"american redstart","9H 8M 0S",1,"MF"
2012-05-13,"american robin","9H 8M 0S",24,"MF"
2012-05-13,"barn swallow","9H 8M 0S",9,"MF"
2012-05-13,"black and white warbler","9H 8M 0S",1,"MF"
2012-05-13,"black capped chickadee","9H 8M 0S",3,"MF"
2012-05-13,"black crowned night heron","9H 8M 0S",178,"MF"
2012-05-13,"blackburnian warbler","9H 8M 0S",2,"MF"
2012-05-13,"blue winged teal","9H 8M 0S",1,"MF"
2012-05-13,"brown headed cowbird","9H 8M 0S",1,"MF"
2012-05-13,"canada goose","9H 8M 0S",154,"MF"
2012-05-13,"common grackle","9H 8M 0S",77,"MF"
2012-05-13,"common yellowthroat","9H 8M 0S",1,"MF"
2012-05-13,"domestic goose","9H 8M 0S",2,"MF"
2012-05-13,"eastern towhee","9H 8M 0S",1,"MF"
2012-05-13,"european starling","9H 8M 0S",98,"MF"
2012-05-13,"gray catbird","9H 8M 0S",3,"MF"
2012-05-13,"green heron","9H 8M 0S",2,"MF"
2012-05-13,"hermit thrush","9H 8M 0S",3,"MF"
2012-05-13,"house sparrow","9H 8M 0S",122,"MF"
2012-05-13,"magnolia warbler","9H 8M 0S",4,"MF"
2012-05-13,"mallard","9H 8M 0S",109,"MF"
2012-05-13,"mourning dove","9H 8M 0S",1,"MF"
2012-05-13,"northern cardinal","9H 8M 0S",2,"MF"
2012-05-13,"northern rough winged swallow","9H 8M 0S",4,"MF"
2012-05-13,"northern waterthrush","9H 8M 0S",1,"MF"
2012-05-13,"palm warbler","9H 8M 0S",2,"MF"
2012-05-13,"red winged blackbird","9H 8M 0S",24,"MF"
2012-05-13,"ring billed gull","9H 8M 0S",81,"MF"
2012-05-13,"rock pigeon","9H 8M 0S",64,"MF"
2012-05-13,"scarlet tanager","9H 8M 0S",1,"MF"
2012-05-13,"song sparrow","9H 8M 0S",1,"MF"
2012-05-13,"warbling vireo","9H 8M 0S",7,"MF"
2012-05-13,"white crowned sparrow","9H 8M 0S",7,"MF"
2012-05-13,"white throated sparrow","9H 8M 0S",1,"MF"
2012-05-13,"wood duck","9H 8M 0S",21,"MF"
2012-05-13,"yellow throated vireo","9H 8M 0S",1,"MF"
2012-05-13,"yellow warbler","9H 8M 0S",1,"MF"
2012-05-14,"american crow","8H 6M 0S",6,"MF"
2012-05-14,"american goldfinch","8H 6M 0S",18,"MF"
2012-05-14,"american redstart","8H 6M 0S",3,"MF"
2012-05-14,"american robin","8H 6M 0S",15,"MF"
2012-05-14,"barn swallow","8H 6M 0S",7,"MF"
2012-05-14,"black crowned night heron","8H 6M 0S",9,"MF"
2012-05-14,"canada goose","8H 6M 0S",89,"MF"
2012-05-14,"caspian tern","8H 6M 0S",1,"MF"
2012-05-14,"chestnut sided warbler","8H 6M 0S",2,"MF"
2012-05-14,"chimney swift","8H 6M 0S",6,"MF"
2012-05-14,"common grackle","8H 6M 0S",83,"MF"
2012-05-14,"cooper's hawk","8H 6M 0S",1,"MF"
2012-05-14,"domestic goose","8H 6M 0S",4,"MF"
2012-05-14,"european starling","8H 6M 0S",47,"MF"
2012-05-14,"gray catbird","8H 6M 0S",4,"MF"
2012-05-14,"green heron","8H 6M 0S",1,"MF"
2012-05-14,"hairy woodpecker","8H 6M 0S",1,"MF"
2012-05-14,"house finch","8H 6M 0S",2,"MF"
2012-05-14,"house sparrow","8H 6M 0S",112,"MF"
2012-05-14,"indigo bunting","8H 6M 0S",1,"MF"
2012-05-14,"magnolia warbler","8H 6M 0S",4,"MF"
2012-05-14,"mallard","8H 6M 0S",98,"MF"
2012-05-14,"mourning dove","8H 6M 0S",1,"MF"
2012-05-14,"northern cardinal","8H 6M 0S",2,"MF"
2012-05-14,"northern rough winged swallow","8H 6M 0S",2,"MF"
2012-05-14,"northern waterthrush","8H 6M 0S",1,"MF"
2012-05-14,"palm warbler","8H 6M 0S",2,"MF"
2012-05-14,"red bellied woodpecker","8H 6M 0S",1,"MF"
2012-05-14,"red winged blackbird","8H 6M 0S",26,"MF"
2012-05-14,"ring billed gull","8H 6M 0S",27,"MF"
2012-05-14,"rock pigeon","8H 6M 0S",28,"MF"
2012-05-14,"scarlet tanager","8H 6M 0S",2,"MF"
2012-05-14,"song sparrow","8H 6M 0S",1,"MF"
2012-05-14,"warbling vireo","8H 6M 0S",8,"MF"
2012-05-14,"white crowned sparrow","8H 6M 0S",1,"MF"
2012-05-14,"wilson's warbler","8H 6M 0S",3,"MF"
2012-05-14,"wood duck","8H 6M 0S",36,"MF"
2012-05-14,"yellow rumped warbler","8H 6M 0S",4,"MF"
2012-05-14,"yellow warbler","8H 6M 0S",6,"MF"
2012-05-15,"american crow","7H 36M 0S",7,"MF"
2012-05-15,"american goldfinch","7H 36M 0S",10,"MF"
2012-05-15,"american redstart","7H 36M 0S",6,"MF"
2012-05-15,"american robin","7H 36M 0S",16,"MF"
2012-05-15,"baltimore oriole","7H 36M 0S",2,"MF"
2012-05-15,"barn swallow","7H 36M 0S",1,"MF"
2012-05-15,"black capped chickadee","7H 36M 0S",3,"MF"
2012-05-15,"black crowned night heron","7H 36M 0S",180,"MF"
2012-05-15,"blackburnian warbler","7H 36M 0S",2,"MF"
2012-05-15,"blackpoll warbler","7H 36M 0S",3,"MF"
2012-05-15,"blue gray gnatcatcher","7H 36M 0S",2,"MF"
2012-05-15,"blue jay","7H 36M 0S",9,"MF"
2012-05-15,"brown headed cowbird","7H 36M 0S",1,"MF"
2012-05-15,"canada goose","7H 36M 0S",130,"MF"
2012-05-15,"cape may warbler","7H 36M 0S",1,"MF"
2012-05-15,"caspian tern","7H 36M 0S",2,"MF"
2012-05-15,"chestnut sided warbler","7H 36M 0S",1,"MF"
2012-05-15,"chimney swift","7H 36M 0S",6,"MF"
2012-05-15,"common grackle","7H 36M 0S",44,"MF"
2012-05-15,"domestic goose","7H 36M 0S",3,"MF"
2012-05-15,"downy woodpecker","7H 36M 0S",2,"MF"
2012-05-15,"eastern wood pewee","7H 36M 0S",2,"MF"
