"ID","ModernName","Date","Notes","Field1"
584,"chimney swift",5/29/1928 0:00:00,,
585,"chimney swift",5/30/1928 0:00:00,,
586,"chimney swift",5/31/1928 0:00:00,,
587,"ruby-throated hummingbird",5/15/1928 0:00:00,,
588,"ruby-throated hummingbird",5/18/1928 0:00:00,,
589,"eastern kingbird",4/29/1928 0:00:00,,
590,"eastern kingbird",5/13/1928 0:00:00,,
591,"eastern kingbird",5/20/1928 0:00:00,,
592,"great-crested flycatcher",5/3/1928 0:00:00,,
593,"great-crested flycatcher",5/17/1928 0:00:00,,
594,"great-crested flycatcher",5/19/1928 0:00:00,,
595,"eastern phoebe",4/8/1928 0:00:00,,
596,"eastern phoebe",4/15/1928 0:00:00,,
597,"eastern phoebe",4/29/1928 0:00:00,,
598,"eastern phoebe",5/1/1928 0:00:00,,
599,"eastern phoebe",5/2/1928 0:00:00,,
600,"eastern phoebe",5/3/1928 0:00:00,,
601,"eastern phoebe",5/6/1928 0:00:00,,
602,"eastern wood pewee",5/16/1928 0:00:00,,
603,"eastern wood pewee",5/17/1928 0:00:00,,
604,"eastern wood pewee",5/18/1928 0:00:00,,
605,"eastern wood pewee",5/20/1928 0:00:00,,
606,"eastern wood pewee",5/21/1928 0:00:00,,
607,"eastern wood pewee",5/27/1928 0:00:00,,
608,"eastern wood pewee",5/29/1928 0:00:00,,
609,"eastern wood pewee",5/30/1928 0:00:00,,
610,"yellow-bellied flycatcher",5/11/1928 0:00:00,,
611,"yellow-bellied flycatcher",5/29/1928 0:00:00,,
612,"yellow-bellied flycatcher",5/30/1928 0:00:00,,
613,"least flycatcher",5/3/1928 0:00:00,,
614,"least flycatcher",5/4/1928 0:00:00,,
615,"least flycatcher",5/9/1928 0:00:00,,
616,"least flycatcher",5/10/1928 0:00:00,,
617,"least flycatcher",5/11/1928 0:00:00,,
618,"least flycatcher",5/14/1928 0:00:00,,
619,"least flycatcher",5/15/1928 0:00:00,,
620,"least flycatcher",5/16/1928 0:00:00,,
621,"least flycatcher",5/17/1928 0:00:00,,
622,"least flycatcher",5/18/1928 0:00:00,,
623,"least flycatcher",5/19/1928 0:00:00,,
624,"least flycatcher",5/20/1928 0:00:00,,
625,"least flycatcher",5/21/1928 0:00:00,,
626,"least flycatcher",5/22/1928 0:00:00,,
627,"least flycatcher",5/25/1928 0:00:00,,
628,"least flycatcher",5/26/1928 0:00:00,,
629,"least flycatcher",5/28/1928 0:00:00,,
630,"least flycatcher",5/29/1928 0:00:00,,
631,"least flycatcher",5/30/1928 0:00:00,,
632,"blue jay",5/4/1928 0:00:00,,
633,"blue jay",5/5/1928 0:00:00,,
634,"blue jay",5/6/1928 0:00:00,,
635,"blue jay",5/7/1928 0:00:00,,
636,"blue jay",5/8/1928 0:00:00,,
637,"blue jay",5/7/1928 0:00:00,,
638,"blue jay",5/8/1928 0:00:00,,
639,"blue jay",5/9/1928 0:00:00,,
640,"blue jay",5/10/1928 0:00:00,,
641,"blue jay",5/12/1928 0:00:00,,
642,"blue jay",5/13/1928 0:00:00,,
643,"blue jay",5/14/1928 0:00:00,,
644,"blue jay",5/15/1928 0:00:00,,
645,"blue jay",5/16/1928 0:00:00,,
646,"blue jay",5/17/1928 0:00:00,,
647,"blue jay",5/18/1928 0:00:00,,
648,"blue jay",5/19/1928 0:00:00,,
649,"blue jay",5/20/1928 0:00:00,,
650,"blue jay",5/21/1928 0:00:00,,
651,"blue jay",5/22/1928 0:00:00,,
652,"blue jay",5/23/1928 0:00:00,,
653,"blue jay",5/25/1928 0:00:00,,
654,"blue jay",5/26/1928 0:00:00,,
655,"blue jay",5/27/1928 0:00:00,,
656,"blue jay",5/28/1928 0:00:00,,
657,"blue jay",5/29/1928 0:00:00,,
658,"blue jay",5/31/1928 0:00:00,,
659,"crow",3/11/1928 0:00:00,,
660,"crow",3/18/1928 0:00:00,,
661,"crow",5/11/1928 0:00:00,,
662,"bobolink",4/29/1928 0:00:00,,
663,"bobolink",5/19/1928 0:00:00,,
664,"bobolink",5/28/1928 0:00:00,,
665,"brown-headed cowbird",3/25/1928 0:00:00,,
666,"brown-headed cowbird",4/1/1928 0:00:00,,
667,"brown-headed cowbird",4/8/1928 0:00:00,,
668,"brown-headed cowbird",4/22/1928 0:00:00,,
669,"brown-headed cowbird",5/1/1928 0:00:00,,
670,"brown-headed cowbird",5/2/1928 0:00:00,,
671,"brown-headed cowbird",5/3/1928 0:00:00,,
672,"brown-headed cowbird",5/7/1928 0:00:00,,
673,"brown-headed cowbird",5/8/1928 0:00:00,,
674,"brown-headed cowbird",5/9/1928 0:00:00,,
675,"brown-headed cowbird",5/10/1928 0:00:00,,
676,"brown-headed cowbird",5/12/1928 0:00:00,,
677,"brown-headed cowbird",5/13/1928 0:00:00,,
678,"brown-headed cowbird",5/14/1928 0:00:00,,
679,"brown-headed cowbird",5/17/1928 0:00:00,,
680,"brown-headed cowbird",5/18/1928 0:00:00,,
681,"brown-headed cowbird",5/20/1928 0:00:00,,
682,"red-winged blackbird",3/18/1928 0:00:00,,
683,"red-winged blackbird",3/25/1928 0:00:00,,
684,"red-winged blackbird",4/1/1928 0:00:00,,
685,"red-winged blackbird",4/2/1928 0:00:00,,
686,"red-winged blackbird",4/29/1928 0:00:00,,
687,"red-winged blackbird",5/1/1928 0:00:00,,
688,"red-winged blackbird",5/2/1928 0:00:00,,
689,"red-winged blackbird",5/6/1928 0:00:00,,
690,"red-winged blackbird",5/7/1928 0:00:00,,
691,"red-winged blackbird",5/8/1928 0:00:00,,
692,"red-winged blackbird",5/9/1928 0:00:00,,
693,"red-winged blackbird",5/11/1928 0:00:00,,
694,"red-winged blackbird",5/12/1928 0:00:00,,
695,"red-winged blackbird",5/14/1928 0:00:00,,
696,"red-winged blackbird",5/22/1928 0:00:00,,
697,"red-winged blackbird",5/23/1928 0:00:00,,
698,"red-winged blackbird",5/25/1928 0:00:00,,
699,"red-winged blackbird",5/26/1928 0:00:00,,
700,"red-winged blackbird",5/27/1928 0:00:00,,
701,"red-winged blackbird",5/28/1928 0:00:00,,
702,"red-winged blackbird",5/31/1928 0:00:00,,
703,"eastern meadowlark",4/1/1928 0:00:00,,
704,"eastern meadowlark",4/8/1928 0:00:00,,
705,"eastern meadowlark",4/22/1928 0:00:00,,
706,"eastern meadowlark",4/29/1928 0:00:00,,
707,"eastern meadowlark",5/1/1928 0:00:00,,
708,"eastern meadowlark",5/7/1928 0:00:00,,
709,"ovenbird",5/18/1928 0:00:00,,
710,"baltimore oriole",5/3/1928 0:00:00,,
711,"baltimore oriole",5/4/1928 0:00:00,,
712,"baltimore oriole",5/9/1928 0:00:00,,
713,"baltimore oriole",5/10/1928 0:00:00,,
714,"baltimore oriole",5/11/1928 0:00:00,,
715,"baltimore oriole",5/12/1928 0:00:00,,
716,"baltimore oriole",5/13/1928 0:00:00,,
717,"baltimore oriole",5/14/1928 0:00:00,,
718,"baltimore oriole",5/15/1928 0:00:00,,
719,"baltimore oriole",5/17/1928 0:00:00,,
720,"baltimore oriole",5/20/1928 0:00:00,,
721,"baltimore oriole",5/21/1928 0:00:00,,
722,"baltimore oriole",5/24/1928 0:00:00,,
723,"grackle",5/18/1928 0:00:00,,
724,"grackle",5/25/1928 0:00:00,,
725,"grackle",4/1/1928 0:00:00,,
726,"grackle",4/8/1928 0:00:00,,
727,"grackle",4/15/1928 0:00:00,,
728,"grackle",4/22/1928 0:00:00,,
729,"grackle",4/29/1928 0:00:00,,
730,"grackle",5/1/1928 0:00:00,,
731,"grackle",5/2/1928 0:00:00,,
732,"grackle",5/3/1928 0:00:00,,
733,"grackle",5/4/1928 0:00:00,,
734,"grackle",5/5/1928 0:00:00,,
735,"grackle",5/6/1928 0:00:00,,
736,"grackle",5/7/1928 0:00:00,,
737,"grackle",5/8/1928 0:00:00,,
740,"grackle",5/9/1928 0:00:00,,
741,"grackle",5/10/1928 0:00:00,,
742,"grackle",5/11/1928 0:00:00,,
743,"grackle",5/12/1928 0:00:00,,
744,"grackle",5/13/1928 0:00:00,,
745,"grackle",5/14/1928 0:00:00,,
746,"grackle",5/15/1928 0:00:00,,
747,"grackle",5/16/1928 0:00:00,,
748,"grackle",5/17/1928 0:00:00,,
749,"grackle",5/18/1928 0:00:00,,
750,"grackle",5/19/1928 0:00:00,,
751,"grackle",5/20/1928 0:00:00,,
752,"grackle",5/21/1928 0:00:00,,
753,"grackle",5/22/1928 0:00:00,,
754,"grackle",5/23/1928 0:00:00,,
755,"grackle",5/24/1928 0:00:00,,
756,"grackle",5/25/1928 0:00:00,,
757,"grackle",5/26/1928 0:00:00,,
758,"grackle",5/27/1928 0:00:00,,
759,"grackle",5/28/1928 0:00:00,,
760,"grackle",5/29/1928 0:00:00,,
761,"grackle",5/30/1928 0:00:00,,
762,"grackle",5/31/1928 0:00:00,,
763,"puruple finch",4/29/1928 0:00:00,,
764,"puruple finch",5/2/1928 0:00:00,,
765,"puruple finch",5/3/1928 0:00:00,,
766,"puruple finch",5/20/1928 0:00:00,,
767,"puruple finch",5/21/1928 0:00:00,,
768,"american goldfinch",5/12/1928 0:00:00,,
769,"american goldfinch",5/13/1928 0:00:00,,
770,"american goldfinch",5/14/1928 0:00:00,,
771,"american goldfinch",5/18/1928 0:00:00,,
772,"american goldfinch",5/23/1928 0:00:00,,
773,"american goldfinch",5/26/1928 0:00:00,,
774,"savanna sparrow",4/29/1928 0:00:00,,
775,"savanna sparrow",5/2/1928 0:00:00,,
776,"savanna sparrow",5/3/1928 0:00:00,,
777,"savanna sparrow",5/9/1928 0:00:00,,
778,"savanna sparrow",5/14/1928 0:00:00,,
779,"savanna sparrow",5/18/1928 0:00:00,,
780,"henslow sparrow",5/2/1928 0:00:00,,
782,"white-crowned sparrow",5/3/1928 0:00:00,,
783,"white-crowned sparrow",5/4/1928 0:00:00,,
784,"white-crowned sparrow",5/5/1928 0:00:00,,
785,"white-crowned sparrow",5/6/1928 0:00:00,,
788,"white-crowned sparrow",5/7/1928 0:00:00,,
789,"white-crowned sparrow",5/8/1928 0:00:00,,
790,"white-crowned sparrow",5/9/1928 0:00:00,,
791,"white-crowned sparrow",5/10/1928 0:00:00,,
792,"white-crowned sparrow",5/11/1928 0:00:00,,
793,"white-crowned sparrow",5/12/1928 0:00:00,,
794,"white-crowned sparrow",5/13/1928 0:00:00,,
795,"white-crowned sparrow",5/14/1928 0:00:00,,
796,"white-crowned sparrow",5/15/1928 0:00:00,,
797,"white-crowned sparrow",5/16/1928 0:00:00,,
798,"white-crowned sparrow",5/17/1928 0:00:00,,
799,"white-throated sparrow",4/22/1928 0:00:00,,
800,"white-throated sparrow",4/29/1928 0:00:00,,
801,"white-throated sparrow",5/1/1928 0:00:00,,
802,"white-throated sparrow",5/2/1928 0:00:00,,
803,"white-throated sparrow",5/3/1928 0:00:00,,
804,"white-throated sparrow",5/4/1928 0:00:00,,
805,"white-throated sparrow",5/5/1928 0:00:00,,
806,"white-throated sparrow",5/6/1928 0:00:00,,
807,"white-throated sparrow",5/7/1928 0:00:00,,
808,"white-throated sparrow",5/8/1928 0:00:00,,
811,"white-throated sparrow",5/9/1928 0:00:00,,
812,"white-throated sparrow",5/10/1928 0:00:00,,
813,"white-throated sparrow",5/11/1928 0:00:00,,
814,"white-throated sparrow",5/12/1928 0:00:00,,
815,"white-throated sparrow",5/13/1928 0:00:00,,
816,"white-throated sparrow",5/14/1928 0:00:00,,
817,"white-throated sparrow",5/15/1928 0:00:00,,
818,"white-throated sparrow",5/16/1928 0:00:00,,
819,"white-throated sparrow",5/17/1928 0:00:00,,
820,"white-throated sparrow",5/18/1928 0:00:00,,
821,"white-throated sparrow",5/19/1928 0:00:00,,
822,"white-throated sparrow",5/20/1928 0:00:00,,
823,"white-throated sparrow",5/21/1928 0:00:00,,
824,"white-throated sparrow",5/22/1928 0:00:00,,
825,"white-throated sparrow",5/27/1928 0:00:00,,
826,"white-throated sparrow",5/29/1928 0:00:00,,
827,"american tree sparrow",3/25/1928 0:00:00,,
828,"american tree sparrow",4/29/1928 0:00:00,,
829,"american tree sparrow",5/2/1928 0:00:00,,
830,"chipping sparrow",4/29/1928 0:00:00,,
831,"chipping sparrow",5/3/1928 0:00:00,,
832,"chipping sparrow",5/7/1928 0:00:00,,
833,"chipping sparrow",5/11/1928 0:00:00,,
834,"chipping sparrow",5/12/1928 0:00:00,,
835,"chipping sparrow",5/14/1928 0:00:00,,
836,"chipping sparrow",5/16/1928 0:00:00,,
837,"chipping sparrow",5/22/1928 0:00:00,,
838,"chipping sparrow",5/23/1928 0:00:00,,
839,"chipping sparrow",5/24/1928 0:00:00,,
840,"chipping sparrow",5/28/1928 0:00:00,,
841,"clay-colored sparrow",5/10/1928 0:00:00,,
842,"clay-colored sparrow",5/12/1928 0:00:00,,
843,"clay-colored sparrow",5/14/1928 0:00:00,,
844,"clay-colored sparrow",5/20/1928 0:00:00,,
845,"field sparrow",4/29/1928 0:00:00,,
846,"field sparrow",5/1/1928 0:00:00,,
847,"field sparrow",5/2/1928 0:00:00,,
848,"field sparrow",5/3/1928 0:00:00,,
849,"field sparrow",5/4/1928 0:00:00,,
850,"field sparrow",5/6/1928 0:00:00,,
851,"field sparrow",5/7/1928 0:00:00,,
852,"field sparrow",5/8/1928 0:00:00,,
853,"field sparrow",5/10/1928 0:00:00,,
854,"field sparrow",5/15/1928 0:00:00,,
855,"field sparrow",5/17/1928 0:00:00,,
856,"field sparrow",5/19/1928 0:00:00,,
857,"field sparrow",5/21/1928 0:00:00,,
858,"field sparrow",5/28/1928 0:00:00,,
859,"dark-eyed junco",3/25/1928 0:00:00,,
860,"dark-eyed junco",4/1/1928 0:00:00,,
861,"dark-eyed junco",4/8/1928 0:00:00,,
862,"dark-eyed junco",4/15/1928 0:00:00,,
863,"dark-eyed junco",4/22/1928 0:00:00,,
864,"dark-eyed junco",4/29/1928 0:00:00,,
865,"dark-eyed junco",5/1/1928 0:00:00,,
866,"dark-eyed junco",5/2/1928 0:00:00,,
867,"dark-eyed junco",5/3/1928 0:00:00,,
868,"dark-eyed junco",5/4/1928 0:00:00,,
869,"dark-eyed junco",5/5/1928 0:00:00,,
870,"dark-eyed junco",5/6/1928 0:00:00,,
871,"dark-eyed junco",5/7/1928 0:00:00,,
872,"dark-eyed junco",5/16/1928 0:00:00,,
873,"dark-eyed junco",5/17/1928 0:00:00,,
874,"song sparrow",3/11/1928 0:00:00,,
875,"song sparrow",3/25/1928 0:00:00,,
876,"song sparrow",4/1/1928 0:00:00,,
877,"song sparrow",4/8/1928 0:00:00,,
878,"song sparrow",4/15/1928 0:00:00,,
879,"song sparrow",4/22/1928 0:00:00,,
880,"song sparrow",4/29/1928 0:00:00,,
881,"song sparrow",5/2/1928 0:00:00,,
882,"song sparrow",5/5/1928 0:00:00,,
883,"song sparrow",5/14/1928 0:00:00,,
884,"lincoln sparrow",5/1/1928 0:00:00,,
898,"lincoln sparrow",5/2/1928 0:00:00,,
899,"lincoln sparrow",5/3/1928 0:00:00,,
900,"lincoln sparrow",5/4/1928 0:00:00,,
901,"lincoln sparrow",5/5/1928 0:00:00,,
902,"lincoln sparrow",5/6/1928 0:00:00,,
903,"lincoln sparrow",5/7/1928 0:00:00,,
904,"lincoln sparrow",5/8/1928 0:00:00,,
905,"lincoln sparrow",5/9/1928 0:00:00,,
906,"lincoln sparrow",5/10/1928 0:00:00,,
907,"lincoln sparrow",5/11/1928 0:00:00,,
908,"lincoln sparrow",5/12/1928 0:00:00,,
909,"lincoln sparrow",5/14/1928 0:00:00,,
910,"lincoln sparrow",5/15/1928 0:00:00,,
911,"lincoln sparrow",5/16/1928 0:00:00,,
912,"lincoln sparrow",5/17/1928 0:00:00,,
913,"lincoln sparrow",5/19/1928 0:00:00,,
914,"lincoln sparrow",5/20/1928 0:00:00,,
915,"lincoln sparrow",5/21/1928 0:00:00,,
916,"lincoln sparrow",5/22/1928 0:00:00,,
917,"lincoln sparrow",5/23/1928 0:00:00,,
918,"lincoln sparrow",5/25/1928 0:00:00,,
919,"lincoln sparrow",5/26/1928 0:00:00,,
920,"lincoln sparrow",5/28/1928 0:00:00,,
921,"lincoln sparrow",5/29/1928 0:00:00,,
922,"swamp sparrow",3/25/1928 0:00:00,,
923,"swamp sparrow",4/8/1928 0:00:00,,
924,"swamp sparrow",4/22/1928 0:00:00,,
925,"swamp sparrow",4/29/1928 0:00:00,,
926,"swamp sparrow",5/1/1928 0:00:00,,
927,"swamp sparrow",5/2/1928 0:00:00,,
928,"swamp sparrow",5/3/1928 0:00:00,,
929,"swamp sparrow",5/4/1928 0:00:00,,
930,"swamp sparrow",5/5/1928 0:00:00,,
931,"swamp sparrow",5/9/1928 0:00:00,,
932,"swamp sparrow",5/10/1928 0:00:00,,
933,"swamp sparrow",5/11/1928 0:00:00,,
934,"swamp sparrow",5/15/1928 0:00:00,,
935,"swamp sparrow",5/21/1928 0:00:00,,
936,"swamp sparrow",5/22/1928 0:00:00,,
937,"fox sparrow",3/25/1928 0:00:00,,
938,"fox sparrow",4/1/1928 0:00:00,,
939,"fox sparrow",4/8/1928 0:00:00,,
940,"fox sparrow",4/15/1928 0:00:00,,
941,"fox sparrow",4/22/1928 0:00:00,,
942,"fox sparrow",4/29/1928 0:00:00,,
943,"eastern towhee",5/2/1928 0:00:00,,
945,"eastern towhee",5/3/1928 0:00:00,,
946,"eastern towhee",5/4/1928 0:00:00,,
947,"eastern towhee",5/5/1928 0:00:00,,
948,"eastern towhee",5/6/1928 0:00:00,,
949,"eastern towhee",5/7/1928 0:00:00,,
950,"eastern towhee",5/8/1928 0:00:00,,
951,"eastern towhee",5/9/1928 0:00:00,,
952,"eastern towhee",5/10/1928 0:00:00,,
953,"eastern towhee",5/11/1928 0:00:00,,
954,"eastern towhee",5/12/1928 0:00:00,,
955,"northern cardinal",3/25/1928 0:00:00,,
956,"northern cardinal",4/8/1928 0:00:00,,
957,"northern cardinal",5/1/1928 0:00:00,,
958,"northern cardinal",5/3/1928 0:00:00,,
959,"northern cardinal",5/8/1928 0:00:00,,
960,"rose-breasted grosbeak",5/3/1928 0:00:00,,
961,"rose-breasted grosbeak",5/10/1928 0:00:00,,
962,"rose-breasted grosbeak",5/14/1928 0:00:00,,
963,"rose-breasted grosbeak",5/15/1928 0:00:00,,
964,"rose-breasted grosbeak",5/17/1928 0:00:00,,
965,"rose-breasted grosbeak",5/22/1928 0:00:00,,
966,"rose-breasted grosbeak",5/24/1928 0:00:00,,
967,"rose-breasted grosbeak",5/26/1928 0:00:00,,
968,"rose-breasted grosbeak",5/27/1928 0:00:00,,
969,"rose-breasted grosbeak",5/29/1928 0:00:00,,
970,"indigo bunting",5/3/1928 0:00:00,,
971,"indigo bunting",5/15/1928 0:00:00,,
972,"indigo bunting",5/18/1928 0:00:00,,
973,"indigo bunting",5/18/1928 0:00:00,,
974,"indigo bunting",5/19/1928 0:00:00,,
975,"indigo bunting",5/20/1928 0:00:00,,
976,"indigo bunting",5/21/1928 0:00:00,,
977,"indigo bunting",5/29/1928 0:00:00,,
978,"scarlet tanager",5/17/1928 0:00:00,,
979,"scarlet tanager",5/18/1928 0:00:00,,
980,"scarlet tanager",5/21/1928 0:00:00,,
981,"scarlet tanager",5/29/1928 0:00:00,,
982,"scarlet tanager",5/30/1928 0:00:00,,
983,"scarlet tanager",5/31/1928 0:00:00,,
984,"purple martin",4/29/1928 0:00:00,,
985,"purple martin",5/1/1928 0:00:00,,
986,"purple martin",5/2/1928 0:00:00,,
987,"purple martin",5/3/1928 0:00:00,,
988,"purple martin",5/4/1928 0:00:00,,
989,"purple martin",5/5/1928 0:00:00,,
990,"purple martin",5/6/1928 0:00:00,,
991,"purple martin",5/7/1928 0:00:00,,
992,"purple martin",5/8/1928 0:00:00,,
993,"purple martin",5/9/1928 0:00:00,,
994,"purple martin",5/10/1928 0:00:00,,
995,"purple martin",5/11/1928 0:00:00,,
996,"purple martin",5/12/1928 0:00:00,,
997,"purple martin",5/13/1928 0:00:00,,
998,"purple martin",5/14/1928 0:00:00,,
999,"purple martin",5/15/1928 0:00:00,,
1000,"purple martin",5/16/1928 0:00:00,,
1001,"purple martin",5/17/1928 0:00:00,,
1002,"purple martin",5/18/1928 0:00:00,,
1003,"purple martin",5/19/1928 0:00:00,,
1004,"purple martin",5/20/1928 0:00:00,,
1005,"purple martin",5/21/1928 0:00:00,,
1006,"purple martin",5/22/1928 0:00:00,,
1007,"purple martin",5/23/1928 0:00:00,,
1008,"purple martin",5/24/1928 0:00:00,,
1009,"purple martin",5/25/1928 0:00:00,,
1010,"purple martin",5/26/1928 0:00:00,,
1011,"purple martin",5/27/1928 0:00:00,,
1012,"purple martin",5/28/1928 0:00:00,,
1013,"purple martin",5/29/1928 0:00:00,,
1014,"purple martin",5/30/1928 0:00:00,,
1015,"purple martin",5/31/1928 0:00:00,,
1016,"barn swallow",4/29/1928 0:00:00,,
1017,"barn swallow",5/4/1928 0:00:00,,
1018,"barn swallow",5/15/1928 0:00:00,,
1019,"red-eyed vireo",5/29/1928 0:00:00,,
1020,"red-eyed vireo",5/30/1928 0:00:00,,
1021,"philadelphia vireo",5/22/1928 0:00:00,,
1022,"philadelphia vireo",5/25/1928 0:00:00,,
1023,"philadelphia vireo",5/27/1928 0:00:00,,
1024,"philadelphia vireo",5/30/1928 0:00:00,,
1025,"warbling vireo",5/20/1928 0:00:00,,
1026,"warbling vireo",5/21/1928 0:00:00,,
1027,"warbling vireo",5/31/1928 0:00:00,,
1028,"blue-headed vireo",5/14/1928 0:00:00,,
1029,"blue-headed vireo",5/15/1928 0:00:00,,
1030,"blue-headed vireo",5/16/1928 0:00:00,,
1031,"blue-headed vireo",5/19/1928 0:00:00,,
1032,"blue-headed vireo",5/20/1928 0:00:00,,
1033,"blue-headed vireo",5/26/1928 0:00:00,,
1034,"blue-headed vireo",5/28/1928 0:00:00,,
1035,"blue-headed vireo",5/29/1928 0:00:00,,
1036,"black and white warbler",5/3/1928 0:00:00,,
1037,"black and white warbler",5/5/1928 0:00:00,,
1038,"black and white warbler",5/10/1928 0:00:00,,
1039,"black and white warbler",5/11/1928 0:00:00,,
1040,"black and white warbler",5/12/1928 0:00:00,,
1041,"black and white warbler",5/13/1928 0:00:00,,
1042,"black and white warbler",5/14/1928 0:00:00,,
1043,"black and white warbler",5/16/1928 0:00:00,,
1044,"black and white warbler",5/17/1928 0:00:00,,
1045,"black and white warbler",5/18/1928 0:00:00,,
1046,"black and white warbler",5/19/1928 0:00:00,,
1047,"black and white warbler",5/20/1928 0:00:00,,
1048,"black and white warbler",5/21/1928 0:00:00,,
1049,"black and white warbler",5/22/1928 0:00:00,,
1050,"black and white warbler",5/24/1928 0:00:00,,
1051,"black and white warbler",5/25/1928 0:00:00,,
1052,"black and white warbler",5/29/1928 0:00:00,,
1053,"prothonotary warbler",5/5/1928 0:00:00,,
1054,"prothonotary warbler",5/15/1928 0:00:00,,
1056,"nashville warbler",5/6/1928 0:00:00,,
1057,"nashville warbler",5/7/1928 0:00:00,,
1058,"nashville warbler",5/8/1928 0:00:00,,
1059,"nashville warbler",5/9/1928 0:00:00,,
1060,"nashville warbler",5/10/1928 0:00:00,,
1061,"nashville warbler",5/11/1928 0:00:00,,
1062,"nashville warbler",5/12/1928 0:00:00,,
1063,"nashville warbler",5/13/1928 0:00:00,,
1064,"nashville warbler",5/14/1928 0:00:00,,
1065,"nashville warbler",5/15/1928 0:00:00,,
1066,"nashville warbler",5/16/1928 0:00:00,,
1067,"nashville warbler",5/17/1928 0:00:00,,
1068,"nashville warbler",5/18/1928 0:00:00,,
1069,"nashville warbler",5/19/1928 0:00:00,,
1070,"nashville warbler",5/21/1928 0:00:00,,
1071,"nashville warbler",5/22/1928 0:00:00,,
1072,"orange-crowned warbler",5/1/1928 0:00:00,,
1073,"orange-crowned warbler",5/2/1928 0:00:00,,
1074,"orange-crowned warbler",5/3/1928 0:00:00,,
1075,"orange-crowned warbler",5/5/1928 0:00:00,,
1076,"orange-crowned warbler",5/9/1928 0:00:00,,
1077,"orange-crowned warbler",5/11/1928 0:00:00,,
1078,"orange-crowned warbler",5/13/1928 0:00:00,,
1079,"orange-crowned warbler",5/18/1928 0:00:00,,
1080,"tennessee warbler",5/12/1928 0:00:00,,
1081,"tennessee warbler",5/15/1928 0:00:00,,
1082,"tennessee warbler",5/27/1928 0:00:00,,
1083,"northern parlua",5/18/1928 0:00:00,,
1084,"northern parlua",5/20/1928 0:00:00,,
1085,"cape may warbler",5/12/1928 0:00:00,,
1086,"cape may warbler",5/15/1928 0:00:00,,
1087,"cape may warbler",5/17/1928 0:00:00,,
1088,"cape may warbler",5/18/1928 0:00:00,,
1089,"cape may warbler",5/19/1928 0:00:00,,
1090,"cape may warbler",5/21/1928 0:00:00,,
1091,"cape may warbler",5/22/1928 0:00:00,,
1092,"cape may warbler",5/24/1928 0:00:00,,
1093,"cape may warbler",5/25/1928 0:00:00,,
1094,"cape may warbler",5/26/1928 0:00:00,,
1095,"yellow warbler",5/3/1928 0:00:00,,
1096,"yellow warbler",5/4/1928 0:00:00,,
1097,"yellow warbler",5/8/1928 0:00:00,,
1098,"yellow warbler",5/9/1928 0:00:00,,
1099,"yellow warbler",5/10/1928 0:00:00,,
1100,"yellow warbler",5/11/1928 0:00:00,,
1101,"yellow warbler",5/12/1928 0:00:00,,
1102,"yellow warbler",5/14/1928 0:00:00,,
1103,"yellow warbler",5/15/1928 0:00:00,,
1104,"yellow warbler",5/16/1928 0:00:00,,
1105,"yellow warbler",5/17/1928 0:00:00,,
1106,"yellow warbler",5/19/1928 0:00:00,,
1107,"yellow warbler",5/20/1928 0:00:00,,
1108,"yellow warbler",5/21/1928 0:00:00,,
1109,"yellow warbler",5/23/1928 0:00:00,,
1110,"yellow warbler",5/24/1928 0:00:00,,
1111,"yellow warbler",5/28/1928 0:00:00,,
1112,"yellow warbler",5/29/1928 0:00:00,,
1113,"yellow warbler",5/31/1928 0:00:00,,
